path,tag,rating,title
asia/japan/honshu/osaka/hozenji_yokocho.md,eating_out,4,Hozenji Yokocho
asia/japan/honshu/osaka/kuromon_ichiba.md,eating_out,4,Kuromon Ichiba Market
asia/japan/honshu/osaka/obachan_kitchen.md,eating_out,5,Okonomiyaki in Osaka
asia/japan/honshu/osaka/takoyaki.md,eating_out,5,Takoyaki in Osaka
asia/japan/honshu/osaka/yoshimoto_infty.md,eating_out,4,Osaka Kushikatsu
asia/japan/tokyo/afuri.md,eating_out,4,AFURI
asia/japan/tokyo/depachika.md,eating_out,5,Depachika (Department Store Food Halls)
asia/japan/tokyo/hamacho_restaurant.md,eating_out,4,Tokyo Convenience Stores (Konbini)
asia/japan/tokyo/ichiran_ramen.md,eating_out,4,Ichiran Ramen
asia/japan/tokyo/izakaya_toraichi.md,eating_out,5,The Tokyo Izakaya Experience
asia/japan/tokyo/kanda_yabu_soba.md,eating_out,4,Kanda Yabu Soba
asia/japan/tokyo/sushi_dai.md,eating_out,5,Sushi Dai
asia/japan/tokyo/tempura_kondo.md,eating_out,5,Tempura Kondo
asia/japan/tokyo/tsukiji_outer_market.md,eating_out,5,Tsukiji Outer Market
asia/japan/tokyo/yurakucho_yakitori.md,eating_out,4,Yurakucho Yakitori Alley
asia/singapore/islands/pulau_ubin/ubin_seafood.md,eating_out,3,Ubin Seafood
asia/southkorea/seoul/korean_bbq.md,eating_out,5,Korean Barbecue in Mapo and Hongdae
asia/southkorea/seoul/noryangjin_fish.md,eating_out,4,Noryangjin Fish Market
asia/southkorea/seoul/pojangmacha.md,eating_out,4,Pojangmacha Street Food Tents
asia/taiwan/taipei/addiction_aquatic_development.md,eating_out,4,Addiction Aquatic Development
asia/taiwan/taipei/din_tai_fung.md,eating_out,5,Din Tai Fung (Xinyi flagship)
asia/taiwan/taipei/fuhang_soy_milk.md,eating_out,4,Fuhang Soy Milk
asia/taiwan/taipei/orchid_restaurant.md,eating_out,4,Mountain and Sea House (Shanhai Lou)
asia/taiwan/taipei/raohe_pepper_bun.md,eating_out,4,Fuzhou Shizu Pepper Buns
asia/taiwan/taipei/smoothie_house.md,eating_out,3,Smoothie House (Ice Monster)
asia/taiwan/taipei/yongkang_beef_noodle.md,eating_out,4,Yongkang Beef Noodle
asia/thailand/bangkok/akbar.md,eating_out,2,Akbar
asia/thailand/bangkok/baan_chiang.md,eating_out,3,Baan Chiang
asia/thailand/bangkok/delhis_delights.md,eating_out,2,Delhi's Delights
asia/thailand/bangkok/fireplace_grill.md,eating_out,3,Fireplace Grill
asia/thailand/bangkok/gallery_cafe.md,eating_out,2,Gallery Cafe
asia/thailand/bangkok/hemlock.md,eating_out,3,Hemlock
asia/thailand/bangkok/le_banyan.md,eating_out,3,Le Banyan
asia/thailand/bangkok/le_bouchon.md,eating_out,3,Le Bouchon
asia/thailand/bangkok/marche.md,eating_out,2,Marche
asia/thailand/bangkok/mrs_balbirs.md,eating_out,2,Mrs. Balbir's
asia/thailand/bangkok/sarah.md,eating_out,2,Sarah
asia/thailand/huahin/a1_restaurant.md,eating_out,3,A1 Restaurant
asia/thailand/huahin/all_seasons_restau.md,eating_out,2,All Seasons Restaurant
asia/thailand/huahin/annas.md,eating_out,2,Anna's
asia/thailand/huahin/baan_kru_on_the_be.md,eating_out,3,Baan Kru on the Beach
asia/thailand/huahin/coconut_grove.md,eating_out,2,Coconut Grove
asia/thailand/huahin/fuji_japanese_rest.md,eating_out,2,Fuji Japanese Restaurant
asia/thailand/huahin/hagi_japanese_rest.md,eating_out,2,Hagi Japanese Restaurant
asia/thailand/huahin/hua_hin_balcony_re.md,eating_out,3,Coco@51
asia/thailand/huahin/hua_hin_night_market.md,eating_out,4,Hua Hin Night Market
asia/thailand/huahin/ketsarin_restauran.md,eating_out,3,Ketsarin Restaurant Hua Hin
asia/thailand/huahin/la_grappa.md,eating_out,2,La Grappa
asia/thailand/huahin/la_mer.md,eating_out,3,La Mer Restaurant
asia/thailand/huahin/la_mer_restaurant.md,eating_out,3,Coco@51
asia/thailand/huahin/la_villa_restauran.md,eating_out,2,La Villa Restaurant Hua Hin
asia/thailand/huahin/lets_sea.md,eating_out,4,Let's Sea
asia/turkey/istanbul/balık_ekmek.md,eating_out,5,Balık Ekmek Boats (Eminönü)
asia/turkey/istanbul/ciya_sofrasi.md,eating_out,5,Çiya Sofrası
asia/turkey/istanbul/karakoy_lokantasi.md,eating_out,4,Karaköy Lokantası
asia/turkey/istanbul/sanamet_mutfak.md,eating_out,3,Sanamet Mutfak
asia/unitedarabemirates/abudhabi/al_dhafra.md,eating_out,3,Al Dhafra
asia/unitedarabemirates/abudhabi/automatic_restaurant.md,eating_out,3,Automatic Restaurant
asia/unitedarabemirates/abudhabi/calicut_paragon.md,eating_out,4,Calicut Paragon
asia/unitedarabemirates/abudhabi/cipriani.md,eating_out,4,Cipriani
asia/unitedarabemirates/abudhabi/city_palace_restau.md,eating_out,2,City Palace Restaurant
asia/unitedarabemirates/abudhabi/coya.md,eating_out,4,Coya
asia/unitedarabemirates/abudhabi/india_palace.md,eating_out,3,India Palace
asia/unitedarabemirates/abudhabi/lebanese_flower.md,eating_out,4,Lebanese Flower
asia/unitedarabemirates/abudhabi/mezlai.md,eating_out,5,Mezlai
asia/unitedarabemirates/abudhabi/yas_bay_waterfront.md,eating_out,2,Yas Bay Waterfront
asia/unitedarabemirates/abudhabi/zuma.md,eating_out,4,Zuma
asia/unitedarabemirates/dubai/al_ustad_special_kabab.md,eating_out,5,Al Ustad Special Kabab
asia/unitedarabemirates/dubai/aquarium_restauran.md,eating_out,2,Aquarium Restaurant
asia/unitedarabemirates/dubai/bu_qtair.md,eating_out,5,Bu Qtair
asia/unitedarabemirates/dubai/camoon_restaurant.md,eating_out,3,Camoon Restaurant & Cafe
asia/unitedarabemirates/dubai/logma.md,eating_out,4,Logma
asia/unitedarabemirates/dubai/ravi_restaurant.md,eating_out,5,Ravi Restaurant
asia/unitedarabemirates/dubai/the_pointe.md,eating_out,2,The Pointe
asia/unitedarabemirates/dubai/traiteur.md,eating_out,4,Traiteur
asia/vietnam/hanoi/banh_mi_25.md,eating_out,4,Banh Mi 25
asia/vietnam/hanoi/bun_cha_huong_lien.md,eating_out,5,Bun Cha Huong Lien
asia/vietnam/hanoi/bun_thang_ba_duc.md,eating_out,4,Bun Thang Ba Duc
asia/vietnam/hanoi/cha_ca_la_vong.md,eating_out,5,Cha Ca La Vong
asia/vietnam/hanoi/pho_10_ly_quoc_su.md,eating_out,5,Pho 10 Ly Quoc Su
asia/vietnam/hanoi/pho_thin.md,eating_out,4,Pho Thin
asia/vietnam/hanoi/quan_an_ngon.md,eating_out,4,Quan An Ngon
asia/vietnam/hochiminhcity/anan_saigon.md,eating_out,5,Ănăn Saigon
asia/vietnam/hochiminhcity/banh_mi_huynh_hoa.md,eating_out,5,Bánh Mì Huỳnh Hoa
asia/vietnam/hochiminhcity/beauty_salon_263.md,eating_out,3,Vo Van Tan Street (District 3 Restaurant Row)
asia/vietnam/hochiminhcity/com_tam.md,eating_out,4,Cơm Tấm Nguyễn Văn Cừ
asia/vietnam/hochiminhcity/derek_chan.md,eating_out,3,Pho Ngheu Huong Thanh
asia/vietnam/hochiminhcity/hoi_an.md,eating_out,3,Hoi An Restaurant
asia/vietnam/hochiminhcity/mimosa_88_bui_vie.md,eating_out,2,Mimosa Restaurant
asia/vietnam/hochiminhcity/mimosa_88_bui_vie_1.md,eating_out,4,Bun Bo Hue Ngoc Huong
asia/vietnam/hochiminhcity/oceania.md,eating_out,2,Oceania
asia/vietnam/hochiminhcity/pho_24.md,eating_out,3,Pho 24
asia/vietnam/hochiminhcity/pho_hoa.md,eating_out,4,Phở Hòa
asia/vietnam/hochiminhcity/temple_club.md,eating_out,3,Temple Club
australiaandpacific/australia/newsouthwales/sydney/cafe191.md,eating_out,2,Cafe 191
australiaandpacific/australia/newsouthwales/sydney/carlosplace.md,eating_out,2,Carlo's Place
australiaandpacific/australia/newsouthwales/sydney/chinese_noodle_res.md,eating_out,3,Chinese Noodle Restaurant
australiaandpacific/australia/newsouthwales/sydney/fish_market.md,eating_out,4,Sydney Fish Market
australiaandpacific/australia/newsouthwales/sydney/manlypier.md,eating_out,2,Manly Pier Restaurant
australiaandpacific/australia/newsouthwales/sydney/satang_thai.md,eating_out,3,Satang Thai
australiaandpacific/australia/newsouthwales/sydney/starofsiam.md,eating_out,2,Star of Siam
australiaandpacific/australia/newsouthwales/sydney/sydneytower.md,eating_out,2,Sydney Tower Restaurant
australiaandpacific/australia/newsouthwales/sydney/villacaprese.md,eating_out,2,Villa Caprese
australiaandpacific/australia/victoria/melbourne/centro_citta.md,eating_out,3,Centro Citta
australiaandpacific/australia/victoria/melbourne/chin_chin.md,eating_out,4,Chin Chin
australiaandpacific/australia/victoria/melbourne/flower_drum.md,eating_out,5,Flower Drum
australiaandpacific/australia/victoria/melbourne/lygon_street.md,eating_out,3,Lygon Street
australiaandpacific/australia/victoria/melbourne/pellegrinis.md,eating_out,5,Pellegrini's Espresso Bar
australiaandpacific/australia/victoria/melbourne/richmond_victoria_street.md,eating_out,4,"Victoria Street, Richmond"
australiaandpacific/australia/victoria/melbourne/supper_inn.md,eating_out,4,Supper Inn
australiaandpacific/australia/victoria/melbourne/tipo_00.md,eating_out,4,Tipo 00
europe/austria/vienna/figlmueller.md,eating_out,5,Figlmüller
europe/austria/vienna/karmelitermarkt.md,eating_out,4,Karmelitermarkt
europe/austria/vienna/naschmarkt.md,eating_out,5,Naschmarkt
europe/austria/vienna/plachuttas.md,eating_out,4,Plachutta
europe/austria/vienna/skopik_lohn.md,eating_out,3,Skopik & Lohn
europe/austria/vienna/steirereck.md,eating_out,5,Steirereck
europe/austria/vienna/zum_schwarzen_kameel.md,eating_out,4,Zum Schwarzen Kameel
europe/czechrepublic/prague/lokál_dlouhá.md,eating_out,4,Lokál Dlouhá
europe/denmark/copenhagen/noma.md,eating_out,5,Noma
europe/denmark/copenhagen/smørrebrod.md,eating_out,5,Smørrebrød at Schonnemann
europe/denmark/copenhagen/torvehallerne.md,eating_out,4,Torvehallerne
europe/finland/helsinki/old_market_hall.md,eating_out,4,Vanha Kauppahalli (Old Market Hall)
europe/finland/helsinki/olo_restaurant.md,eating_out,4,Olo
europe/finland/helsinki/ravintola_sea_horse.md,eating_out,4,Sea Horse
europe/finland/helsinki/savotta.md,eating_out,3,Savotta
europe/finland/helsinki/story_market_hall.md,eating_out,3,Story (Old Market Hall)
europe/finland/helsinki/teurastamo.md,eating_out,3,Teurastamo
europe/france/alpes/lyon/bouchon_lyonnais.md,eating_out,5,Bouchons Lyonnais
europe/france/alpes/valence/maison_pic.md,eating_out,5,Maison Pic
europe/france/alpes/valence/suisse_et_bordeaux.md,eating_out,2,Café Suisse et Bordeaux
europe/france/midi/cotedazur/marseille/chezfonfon.md,eating_out,5,Chez Fonfon
europe/france/paris/au_passage.md,eating_out,4,Au Passage
europe/france/paris/benoit.md,eating_out,4,Benoit
europe/france/paris/bistrot_paul_bert.md,eating_out,5,Bistrot Paul Bert
europe/france/paris/bouillon_chartier.md,eating_out,4,Bouillon Chartier
europe/france/paris/chez_denise.md,eating_out,4,Chez Denise (La Tour de Montlhéry)
europe/france/paris/chez_josephine.md,eating_out,4,Chez Josephine (Dumonet)
europe/france/paris/chez_omar.md,eating_out,4,Chez Omar
europe/france/paris/du_pain_et_des_idees.md,eating_out,5,Du Pain et des Idées
europe/france/paris/frenchie.md,eating_out,5,Frenchie
europe/france/paris/la_tour_d_argent.md,eating_out,4,La Tour d'Argent
europe/france/paris/le_grand_vefour.md,eating_out,4,Le Grand Véfour
europe/france/paris/le_marche_des_enfants_rouges.md,eating_out,4,Marché des Enfants Rouges
europe/france/paris/marche_beauvau.md,eating_out,4,Marché Beauvau and Marché d'Aligre
europe/france/paris/septime.md,eating_out,5,Septime
europe/france/paris/ze_kitchen_galerie.md,eating_out,3,Ze Kitchen Galerie
europe/germany/bavaria/munich/alte_pinakothek_restaurant.md,eating_out,3,Café Klenze
europe/germany/bavaria/munich/augustiner_braustuben.md,eating_out,5,Augustiner Bräustuben
europe/germany/berlin/aragon.md,eating_out,2,Aragon
europe/germany/berlin/babelcaf.md,eating_out,3,Babel Café
europe/germany/berlin/belluno.md,eating_out,2,Belluno
europe/germany/berlin/cafanitawronski.md,eating_out,3,Café Anita Wronski
europe/germany/berlin/cafe_mia_cafe__b.md,eating_out,2,Cafe MIA
europe/germany/berlin/ellopia.md,eating_out,2,Ellopia
europe/germany/berlin/fridakahlo.md,eating_out,2,Frida Kahlo
europe/germany/berlin/gugelhof.md,eating_out,4,Gugelhof
europe/germany/berlin/konnopeke.md,eating_out,4,Konnopke's
europe/germany/berlin/lampion.md,eating_out,2,Lampion
europe/germany/berlin/malzcafcaf.md,eating_out,2,Malzcafé Café
europe/germany/berlin/metzereck.md,eating_out,3,Metzer Eck
europe/germany/berlin/miro.md,eating_out,2,Miro
europe/germany/berlin/novembercaf.md,eating_out,3,November Café
europe/germany/berlin/prater.md,eating_out,5,Prater
europe/germany/hamburg/oberhafen_kantine.md,eating_out,4,Oberhafen-Kantine
europe/greece/athens/bairaktaris.md,eating_out,4,Bairaktaris
europe/greece/athens/diporto.md,eating_out,5,Diporto
europe/greece/athens/klimataria.md,eating_out,4,Klimataria
africa/egypt/cairo/abdel_kader.md,bars_and_cafes,4,Abdel Kader
africa/egypt/cairo/deals.md,bars_and_cafes,2,Deals
africa/egypt/cairo/fishawy.md,bars_and_cafes,5,Fishawy Café
africa/egypt/cairo/jazz_club.md,bars_and_cafes,3,The Jazz Club
africa/egypt/cairo/the_promenade.md,bars_and_cafes,3,The Promenade
africa/kenya/nairobi/brew_bistro.md,bars_and_cafes,3,Brew Bistro
africa/kenya/nairobi/java_house.md,bars_and_cafes,3,Java House
africa/kenya/nairobi/mercury_lounge.md,bars_and_cafes,3,Mercury Lounge
asia/china/beijing/great_leap_brewing.md,bars_and_cafes,4,Great Leap Brewing
asia/china/beijing/lao_she_teahouse.md,bars_and_cafes,4,Lao She Teahouse
asia/china/hongkong/carnegies_bar.md,bars_and_cafes,2,Carnegie's Bar
asia/china/hongkong/hush_hong_kong.md,bars_and_cafes,3,Hush Hong Kong
asia/china/hongkong/lan_kwai_fong.md,bars_and_cafes,4,Lan Kwai Fong
asia/china/hongkong/shelter.md,bars_and_cafes,4,Shelter
asia/china/shanghai/bar_rouge.md,bars_and_cafes,3,Bar Rouge
asia/china/shanghai/free_soul.md,bars_and_cafes,2,Free Soul
asia/china/shanghai/manner_coffee.md,bars_and_cafes,4,Manner Coffee
asia/china/shanghai/omalleys.md,bars_and_cafes,2,O'Malley's
asia/china/shanghai/peace_hotel_jazz.md,bars_and_cafes,4,Peace Hotel Jazz Bar
asia/china/shanghai/speak_low.md,bars_and_cafes,5,Speak Low
asia/india/karnataka/bangalore/church_street_social.md,bars_and_cafes,3,"Social, Church Street"
asia/india/karnataka/bangalore/the_permit_room.md,bars_and_cafes,4,The Permit Room
asia/india/karnataka/bangalore/toit_brewpub.md,bars_and_cafes,4,Toit
asia/india/maharashtra/mumbai/leopoldcafe.md,bars_and_cafes,4,Leopold Cafe
asia/israel/telaviv/berotschild.md,bars_and_cafes,3,Be'Rotschild
asia/israel/telaviv/cafe_noir.md,bars_and_cafes,3,Cafe Noir
asia/israel/telaviv/cafeneto.md,bars_and_cafes,2,Cafe Neto
asia/israel/telaviv/lilienblum_street.md,bars_and_cafes,3,Lilienblum Street
asia/israel/telaviv/nachlat_binyamin_s.md,bars_and_cafes,3,Nachlat Binyamin Street Bars
asia/israel/telaviv/norman.md,bars_and_cafes,3,Norman
asia/israel/telaviv/temptation.md,bars_and_cafes,2,Temptation
asia/japan/tokyo/artyfartys.md,bars_and_cafes,3,Arty Farty
asia/japan/tokyo/bar_bourbon_street.md,bars_and_cafes,2,Bar Bourbon Street
asia/japan/tokyo/bear_pond_espresso.md,bars_and_cafes,4,Bear Pond Espresso
asia/japan/tokyo/birdland.md,bars_and_cafes,4,Birdland
asia/japan/tokyo/bodyandsoul.md,bars_and_cafes,4,Body and Soul
asia/japan/tokyo/castillo.md,bars_and_cafes,2,Castillo
asia/japan/tokyo/ginza_budo_no_ki.md,bars_and_cafes,3,Ginza Budo-no-ki
asia/japan/tokyo/lexingtonqueen.md,bars_and_cafes,2,Lexington Queen
asia/japan/tokyo/lion_beer_hall.md,bars_and_cafes,4,Lion Sapporo Beer Hall
asia/japan/tokyo/liquidroom.md,bars_and_cafes,3,Liquidroom
asia/japan/tokyo/new_york_bar.md,bars_and_cafes,5,New York Bar
asia/japan/tokyo/nihonshu_center.md,bars_and_cafes,3,Japan Sake and Shochu Information Center
asia/japan/tokyo/omoide_yokocho.md,bars_and_cafes,5,Omoide Yokocho
asia/japan/tokyo/pitinn.md,bars_and_cafes,4,Pit Inn
asia/japan/tokyo/roppongipitinn.md,bars_and_cafes,3,Roppongi Pit Inn
asia/singapore/cafbusybody.md,bars_and_cafes,2,Café Busybody
asia/singapore/cafevenezia.md,bars_and_cafes,2,Cafe Venezia
asia/singapore/lamsnoodle.md,bars_and_cafes,2,Lam's Noodle
asia/singapore/le_pont_de_vie.md,bars_and_cafes,2,Le Pont de Vie
asia/singapore/lush.md,bars_and_cafes,2,Lush
asia/singapore/prince_of_wales.md,bars_and_cafes,2,Prince of Wales
asia/singapore/roof_bar.md,bars_and_cafes,3,Roof Bar
asia/singapore/stanleys_pub.md,bars_and_cafes,2,Stanley's Pub
asia/singapore/the_gashaus.md,bars_and_cafes,2,The Gashaus
asia/singapore/the_roof_bar_sunde.md,bars_and_cafes,3,The Roof Bar Sundeck Terrace
asia/singapore/topten.md,bars_and_cafes,2,Top Ten
asia/singapore/traderscafe.md,bars_and_cafes,2,Traders Cafe
asia/singapore/wala_wala_cafe_and.md,bars_and_cafes,3,Wala Wala Cafe and Bar
asia/taiwan/taipei/fika_fika_cafe.md,bars_and_cafes,4,Fika Fika Cafe
asia/taiwan/taipei/indulge_bistro.md,bars_and_cafes,4,Indulge Experimental Bistro
asia/taiwan/taipei/red_house_gay_district.md,bars_and_cafes,3,Red House Bar District
asia/thailand/bangkok/brown_sugar.md,bars_and_cafes,4,Brown Sugar
asia/thailand/bangkok/la_havana.md,bars_and_cafes,2,La Havana
asia/thailand/bangkok/la_rueda.md,bars_and_cafes,2,La Rueda
asia/thailand/bangkok/rock_pub.md,bars_and_cafes,3,Rock Pub
asia/thailand/bangkok/the_barbican.md,bars_and_cafes,2,The Barbican
asia/turkey/istanbul/caferaga_medrese.md,bars_and_cafes,4,Caferağa Medrese
asia/turkey/istanbul/jazz_cafe_istanbul.md,bars_and_cafes,3,Jazz Café Istanbul
asia/turkey/istanbul/riddim.md,bars_and_cafes,2,Riddim Café & Bar
asia/unitedarabemirates/abudhabi/al_meylas.md,bars_and_cafes,3,Al Meylas
asia/unitedarabemirates/abudhabi/cafe_arabia.md,bars_and_cafes,2,Café Arabia
asia/unitedarabemirates/abudhabi/ray_yas_west.md,bars_and_cafes,3,Ray's Bar
asia/unitedarabemirates/abudhabi/yas_bay_waterfront.md,bars_and_cafes,2,Yas Bay Waterfront
asia/unitedarabemirates/abudhabi/zuma.md,bars_and_cafes,4,Zuma
asia/unitedarabemirates/dubai/arabic_coffee_house.md,bars_and_cafes,4,Al Fahidi Coffee Houses
asia/unitedarabemirates/dubai/atmosphere.md,bars_and_cafes,4,At.mosphere
asia/unitedarabemirates/dubai/cabana_dubai.md,bars_and_cafes,3,Zero Gravity Dubai
asia/vietnam/hanoi/bia_hoi_corner.md,bars_and_cafes,5,Bia Hoi Corner
asia/vietnam/hanoi/cafe_giang.md,bars_and_cafes,5,Cafe Giang
asia/vietnam/hanoi/cafe_pho_co.md,bars_and_cafes,4,Cafe Pho Co
asia/vietnam/hanoi/pasteur_street_brewing.md,bars_and_cafes,4,Pasteur Street Brewing
asia/vietnam/hanoi/tadioto.md,bars_and_cafes,3,Tadioto
asia/vietnam/hochiminhcity/allez_boo.md,bars_and_cafes,2,Allez Boo
asia/vietnam/hochiminhcity/bui_vien_street.md,bars_and_cafes,2,Bui Vien Street
asia/vietnam/hochiminhcity/cafe_343.md,bars_and_cafes,2,Cafe 343
asia/vietnam/hochiminhcity/caravelle_hotel_bar.md,bars_and_cafes,4,Caravelle Hotel (Saigon Bar)
asia/vietnam/hochiminhcity/cloudburst_bar.md,bars_and_cafes,2,Cloudburst Bar
asia/vietnam/hochiminhcity/enigma.md,bars_and_cafes,2,Enigma
asia/vietnam/hochiminhcity/mgm.md,bars_and_cafes,1,MGM
asia/vietnam/hochiminhcity/q_bar.md,bars_and_cafes,3,Q Bar
asia/vietnam/hochiminhcity/rex_hotel_rooftop.md,bars_and_cafes,4,Rex Hotel Rooftop Bar
asia/vietnam/hochiminhcity/vietnamese_coffee.md,bars_and_cafes,5,Vietnamese Coffee Culture
asia/vietnam/hochiminhcity/window_3.md,bars_and_cafes,3,Window’s Garden Cafe
australiaandpacific/australia/newsouthwales/sydney/arq.md,bars_and_cafes,3,ARQ
australiaandpacific/australia/newsouthwales/sydney/bar_cleveland.md,bars_and_cafes,2,Bar Cleveland
australiaandpacific/australia/newsouthwales/sydney/gilligans.md,bars_and_cafes,1,Gilligans
australiaandpacific/australia/newsouthwales/sydney/henry_henry_eating.md,bars_and_cafes,2,Henry Henry
australiaandpacific/australia/newsouthwales/sydney/opera_bar.md,bars_and_cafes,5,Opera Bar
australiaandpacific/australia/newsouthwales/sydney/pontoon.md,bars_and_cafes,2,Pontoon
australiaandpacific/australia/newsouthwales/sydney/the_sheaf.md,bars_and_cafes,3,The Sheaf
australiaandpacific/australia/newsouthwales/sydney/the_tea_gardens.md,bars_and_cafes,2,The Tea Gardens
australiaandpacific/australia/newsouthwales/sydney/three_wise_monkeys.md,bars_and_cafes,2,Three Wise Monkeys
australiaandpacific/australia/victoria/melbourne/bennetts_lane.md,bars_and_cafes,5,Bennett's Lane
australiaandpacific/australia/victoria/melbourne/campari_house.md,bars_and_cafes,3,Campari House
australiaandpacific/australia/victoria/melbourne/cookie.md,bars_and_cafes,3,Cookie
australiaandpacific/australia/victoria/melbourne/nemesis.md,bars_and_cafes,2,Nemesis
australiaandpacific/australia/victoria/melbourne/proud_mary.md,bars_and_cafes,4,Proud Mary
australiaandpacific/australia/victoria/melbourne/rooftop_bar.md,bars_and_cafes,3,Rooftop Bar
australiaandpacific/australia/victoria/melbourne/section_8.md,bars_and_cafes,4,Section 8
australiaandpacific/australia/victoria/melbourne/the_pod.md,bars_and_cafes,2,The Pod
europe/austria/vienna/cafe_central.md,bars_and_cafes,5,Café Central
europe/austria/vienna/cafe_hawelka.md,bars_and_cafes,5,Café Hawelka
europe/austria/vienna/cafe_landtmann.md,bars_and_cafes,4,Café Landtmann
europe/austria/vienna/cafe_pruckel.md,bars_and_cafes,4,Café Prückel
europe/austria/vienna/cafe_sacher.md,bars_and_cafes,5,Café Sacher
europe/austria/vienna/cafeberg.md,bars_and_cafes,3,Cafe Berg
europe/austria/vienna/loos_american_bar.md,bars_and_cafes,5,Loos American Bar
europe/austria/vienna/palmenhaus.md,bars_and_cafes,4,Palmenhaus
europe/czechrepublic/prague/café_savoy.md,bars_and_cafes,4,Café Savoy
europe/czechrepublic/prague/lokál_dlouhá.md,bars_and_cafes,4,Lokál Dlouhá
europe/czechrepublic/prague/u_fleku.md,bars_and_cafes,5,U Fleků
europe/denmark/copenhagen/charlie_scotts_bar.md,bars_and_cafes,3,Charlie Scott's Bar
europe/denmark/copenhagen/coffee_collective.md,bars_and_cafes,5,Coffee Collective
europe/denmark/copenhagen/jazzhouse.md,bars_and_cafes,4,Jazzhouse Copenhagen
europe/denmark/copenhagen/laekkerbar.md,bars_and_cafes,4,Lækkerbar
europe/denmark/copenhagen/meatpacking_district.md,bars_and_cafes,4,Meatpacking District
europe/denmark/copenhagen/stereo_bar.md,bars_and_cafes,3,Stereo Bar
europe/denmark/copenhagen/vega.md,bars_and_cafes,4,Vega
europe/finland/helsinki/cafe_engel.md,bars_and_cafes,4,Café Engel
europe/finland/helsinki/karl_fazer_cafe.md,bars_and_cafes,4,Karl Fazer Café
europe/finland/helsinki/regatta_kahvila.md,bars_and_cafes,4,Café Regatta
europe/finland/helsinki/teurastamo.md,bars_and_cafes,3,Teurastamo
europe/france/midi/cotedazur/marseille/lacaravelle.md,bars_and_cafes,4,La Caravelle
europe/france/paris/aux_deux_amis.md,bars_and_cafes,5,Aux Deux Amis
europe/france/paris/brasserie_lipp.md,bars_and_cafes,4,Brasserie Lipp
europe/france/paris/cafe_de_flore.md,bars_and_cafes,4,Café de Flore
europe/france/paris/cave_des_abbesses.md,bars_and_cafes,4,Cave des Abbesses
europe/france/paris/chez_prune.md,bars_and_cafes,4,Chez Prune
europe/france/paris/harrys_bar.md,bars_and_cafes,5,Harry's New York Bar
europe/france/paris/la_fontaine_de_belleville.md,bars_and_cafes,4,La Fontaine de Belleville
europe/france/paris/le_baron_rouge.md,bars_and_cafes,5,Le Baron Rouge
europe/france/paris/le_comptoir_general.md,bars_and_cafes,4,Le Comptoir Général
europe/france/paris/les_deux_magots.md,bars_and_cafes,3,Les Deux Magots
europe/france/paris/prescription_cocktail_club.md,bars_and_cafes,4,Prescription Cocktail Club
europe/france/paris/septime_cave.md,bars_and_cafes,4,Septime La Cave
europe/germany/bavaria/munich/alte_pinakothek_restaurant.md,bars_and_cafes,3,Café Klenze
europe/germany/bavaria/munich/augustiner_braustuben.md,bars_and_cafes,5,Augustiner Bräustuben
europe/germany/bavaria/munich/beergardens.md,bars_and_cafes,5,Beer Gardens
europe/germany/bavaria/munich/chinese_tower_beer_garden.md,bars_and_cafes,4,Chinese Tower Beer Garden
europe/germany/bavaria/munich/gartnerplatz.md,bars_and_cafes,4,Gärtnerplatz
europe/germany/bavaria/munich/havanaclub.md,bars_and_cafes,2,Havana Club
europe/germany/bavaria/munich/hofbraeuhaus.md,bars_and_cafes,4,Hofbräuhaus am Platzl
europe/germany/bavaria/munich/salvatorkeller.md,bars_and_cafes,3,Salvator-Keller
europe/germany/bavaria/munich/taxisgarten.md,bars_and_cafes,4,Taxisgarten
europe/germany/berlin/acud.md,bars_and_cafes,3,Acud
europe/germany/berlin/amsterdamcaf.md,bars_and_cafes,2,Amsterdam Café
europe/germany/berlin/bergmann103.md,bars_and_cafes,3,Bergmann 103
europe/germany/berlin/cafe_anfall.md,bars_and_cafes,2,Café Anfall
europe/germany/berlin/cafe_bar_mitte.md,bars_and_cafes,2,Café Bar Mitte
europe/germany/berlin/cafe_hardenberg.md,bars_and_cafes,3,Café Hardenberg
europe/germany/berlin/cafe_hegel.md,bars_and_cafes,2,Café Hegel
europe/germany/berlin/cafe_orange.md,bars_and_cafes,2,Café Orange
europe/germany/berlin/cafe_savigny.md,bars_and_cafes,4,Café Savigny
europe/germany/berlin/cox_orange.md,bars_and_cafes,2,Cox Orange
europe/germany/berlin/die_rote_harfe.md,bars_and_cafes,3,Die Rote Harfe
europe/germany/berlin/eckstein.md,bars_and_cafes,3,Eckstein
europe/germany/berlin/franken.md,bars_and_cafes,2,Franken
europe/germany/berlin/junctionbar.md,bars_and_cafes,3,Junction Bar
europe/germany/berlin/kapelle_cafe_bar.md,bars_and_cafes,2,Kapelle Café Bar
europe/germany/hamburg/altes_maedchen.md,bars_and_cafes,4,Altes Mädchen
europe/germany/hamburg/down_under.md,bars_and_cafes,2,Down Under
europe/germany/hamburg/gruenspan.md,bars_and_cafes,3,Grünspan
europe/germany/hamburg/strandperle.md,bars_and_cafes,5,Strandperle
europe/greece/athens/a_for_athens.md,bars_and_cafes,5,A for Athens Rooftop Bar
europe/greece/athens/six_dogs.md,bars_and_cafes,4,Six d.o.g.s.
